Date,Contest number,Word,Number of  reported results,Number in hard mode,1 try,2 tries,3 tries,4 tries,5 tries,6 tries,7 or more tries (X),Hard Ratio,f_pos_1,f_pos_2,f_pos_3,f_pos_4,f_pos_5,f_let_1,f_let_2,f_let_3,f_let_4,f_let_5,gini,continuous,gain_1,gain_2
2022-07-01,377,pinto,47248,3792,0,5,25,41,22,6,1,0.08025736539112767,0.0662195497995683,0.1066142460684551,0.074313906876349,0.0692260252852297,0.0299876657415972,0.4254581475978207,0.3679169992019154,0.3265582655826558,0.2725341426403642,0.0876520955385308,0.7999999999999999,0,5.044600299239507,7.480204592125791
2022-07-02,378,egret,41765,3515,0,3,14,33,33,15,2,0.08416137914521729,0.0233580018501387,0.0058587727412889,0.0923527597903176,0.179386370644465,0.0560437866173296,0.0454818372861002,0.0462287104622871,0.2881192881192881,0.349294506154308,0.2206373292867982,0.72,0,4.801957960702728,7.707764136819506
2022-07-03,379,lilac,40486,3461,0,2,17,38,29,12,1,0.08548634095736798,0.0444804193647856,0.1066142460684551,0.0653715695343817,0.0827937095282146,0.0097903176071538,0.1711658261643429,0.3679169992019154,0.2515574013645802,0.1792988313856427,0.0626232741617357,0.72,0,4.594460412344805,7.499788128984884
2022-07-04,380,sever,42645,3591,0,2,13,27,29,21,7,0.08420682377769961,0.1206444650015417,0.1255010792476102,0.0185013876040703,0.179386370644465,0.0518809744064138,0.2348087021755439,0.2443710597418192,0.345821325648415,0.349294506154308,0.1618566618566618,0.72,0,4.398596564861203,6.632685510310737
2022-07-05,381,field,44578,3604,1,6,25,36,23,9,1,0.08084705460092423,0.0460992907801418,0.1066142460684551,0.0679925994449583,0.0594357076780758,0.0634443416589577,0.536322869955157,0.3679169992019154,0.1323926748724107,0.22871551468407,0.3355075417855687,0.7999999999999999,0,4.888356898952081,7.557092523751762
2022-07-06,382,fluff,47344,4049,0,0,4,25,44,23,4,0.08552298073673538,0.0460992907801418,0.0538852913968547,0.051418439716312,0.0179617637989515,0.0063213074313906,0.536322869955157,0.2073568673983981,0.2656312226204699,0.2089686098654708,0.0735426008968609,0.5599999999999999,1,3.4710670132608272,4.756700920652955
2022-07-07,383,agape,43407,3671,0,2,18,36,27,15,3,0.08457161287349967,0.0568146777674992,0.0058587727412889,0.095282146160962,0.0322232500770891,0.1173296330558125,0.1230383973288814,0.0462287104622871,0.2063439065108514,0.2070331847449232,0.2284599219453617,0.72,0,4.131714155090527,6.339691746775834
2022-07-08,384,voice,42806,3484,1,5,24,35,25,9,1,0.08139045928140914,0.0186555658341042,0.1615787850755473,0.0810206598828245,0.0316836262719704,0.1173296330558125,0.3487031700288184,0.4722848129788193,0.2795956371375366,0.2026627218934911,0.2284599219453617,0.7999999999999999,0,4.912207658310256,7.598010948976293
2022-07-09,385,stead,47094,3933,1,6,20,27,28,16,3,0.0835138234169958,0.1206444650015417,0.0184242984890533,0.0679925994449583,0.0827937095282146,0.0634443416589577,0.2348087021755439,0.0725341426403641,0.1323926748724107,0.1792988313856427,0.3355075417855687,0.7999999999999999,0,5.145045875423638,7.625230639736984
2022-07-10,386,berth,41785,3494,0,7,24,35,24,9,1,0.08361852339356228,0.0700740055504162,0.1255010792476102,0.0923527597903176,0.0692260252852297,0.028522972556275,0.5586969883220652,0.2443710597418192,0.2881192881192881,0.2725341426403642,0.2102272727272727,0.7999999999999999,0,4.940952898614278,7.577884147473262
2022-07-11,387,madam,40545,3430,0,3,13,35,34,14,2,0.0845973609569614,0.053422756706753,0.1744526672833795,0.0300647548566142,0.0827937095282146,0.0140302189330866,0.3507085020242915,0.37779632721202,0.1589889930697105,0.1792988313856427,0.0921052631578947,0.6399999999999999,0,3.853973794060984,5.586413929009798
2022-07-12,388,night,46910,3870,1,8,27,27,17,13,7,0.08249840119377531,0.0250539623805118,0.1066142460684551,0.0280604378661732,0.0181159420289855,0.0560437866173296,0.1100948509485094,0.3679169992019154,0.2214111922141119,0.1335227272727272,0.2206373292867982,0.7999999999999999,0,4.768557721300371,7.582506148319976
2022-07-13,389,bland,46246,3727,0,7,31,38,18,4,0,0.08059075379492281,0.0700740055504162,0.0538852913968547,0.095282146160962,0.0607462226333641,0.0634443416589577,0.5586969883220652,0.2073568673983981,0.2063439065108514,0.2669376693766938,0.3355075417855687,0.7999999999999999,0,4.506441942739994,6.955811386652327
2022-07-14,390,liver,40549,3388,0,4,16,26,25,20,8,0.08355323189227848,0.0444804193647856,0.1066142460684551,0.0185013876040703,0.179386370644465,0.0518809744064138,0.1711658261643429,0.3679169992019154,0.345821325648415,0.349294506154308,0.1618566618566618,0.7999999999999999,0,4.493192242314464,6.66501968389221
2022-07-15,391,wedge,39234,3353,0,2,11,32,37,17,2,0.08546158943773258,0.0318378045020043,0.1255010792476102,0.0300647548566142,0.0326086956521739,0.1173296330558125,0.397497593840231,0.2443710597418192,0.1589889930697105,0.2572992700729927,0.2284599219453617,0.72,0,4.330235652250015,6.454886731352132
2022-07-16,392,roomy,38769,3280,0,2,17,41,28,10,2,0.0846036781964972,0.0484119642306506,0.1615787850755473,0.0765494912118408,0.0309898242368177,0.1002929386370644,0.151034151034151,0.4722848129788193,0.2237494366831906,0.2034412955465587,0.6272902603664416,0.72,1,4.192739058083711,6.234879532817798
2022-07-17,393,wacky,39611,3345,0,3,18,39,27,10,2,0.08444623968089672,0.0318378045020043,0.1744526672833795,0.0302189330866481,0.0387758248535306,0.1002929386370644,0.397497593840231,0.37779632721202,0.1932938856015779,0.33421926910299,0.6272902603664416,0.7999999999999999,0,4.088582317211997,6.084523945605199
2022-07-18,394,flock,42574,3548,0,4,22,37,27,9,1,0.0833372480856861,0.0460992907801418,0.0538852913968547,0.0765494912118408,0.0316836262719704,0.0199660807893925,0.536322869955157,0.2073568673983981,0.2237494366831906,0.2026627218934911,0.1720930232558139,0.7999999999999999,0,4.359743492235157,6.535865729031658
2022-07-19,395,angry,39667,3358,0,5,27,38,21,7,1,0.08465475080041344,0.0568146777674992,0.026595744680851,0.0280604378661732,0.0554270736971939,0.1002929386370644,0.1230383973288814,0.1168699186991869,0.2214111922141119,0.1729196729196729,0.6272902603664416,0.7999999999999999,0,4.464489211865734,6.8602532885362
2022-07-20,396,trite,42237,3685,0,4,14,22,22,23,15,0.08724577976655538,0.062827628738822,0.072463768115942,0.0810206598828245,0.0692260252852297,0.1173296330558125,0.2473444613050076,0.226070226070226,0.2795956371375366,0.2725341426403642,0.2284599219453617,0.72,0,4.71536433179028,7.319160166074103
2022-07-21,397,aphid,39086,3367,0,6,24,36,23,9,2,0.08614337614491122,0.0568146777674992,0.0178075855689176,0.0092506938020351,0.0678384212149244,0.0634443416589577,0.1230383973288814,0.1144130757800891,0.0681818181818181,0.2341048151104017,0.3355075417855687,0.7999999999999999,0,5.095782196249421,7.285348399747232
2022-07-22,398,tryst,43099,3665,0,3,26,41,23,6,1,0.08503677579526207,0.062827628738822,0.072463768115942,0.0164199814986123,0.0397779833487511,0.0560437866173296,0.2473444613050076,0.226070226070226,0.1027000964320154,0.0774193548387096,0.2206373292867982,0.72,0,4.761821790843529,7.196151703429059
2022-07-23,399,midge,36769,3111,0,2,18,39,28,10,2,0.08460931763170061,0.053422756706753,0.1066142460684551,0.0300647548566142,0.0326086956521739,0.1173296330558125,0.3507085020242915,0.3679169992019154,0.1589889930697105,0.2572992700729927,0.2284599219453617,0.7999999999999999,0,4.678561565882196,7.337730282411133
2022-07-24,400,power,39813,3401,2,6,19,29,24,15,4,0.0854243588777535,0.0662195497995683,0.1615787850755473,0.020891150169596,0.179386370644465,0.0518809744064138,0.4254581475978207,0.4722848129788193,0.2608277189605389,0.349294506154308,0.1618566618566618,0.7999999999999999,0,4.484774614275751,7.191130257770961
2022-07-25,401,elope,39228,3339,0,4,22,32,26,13,2,0.08511777301927195,0.0233580018501387,0.0538852913968547,0.0765494912118408,0.0322232500770891,0.1173296330558125,0.0454818372861002,0.2073568673983981,0.2237494366831906,0.2070331847449232,0.2284599219453617,0.72,0,4.61205016525385,6.718961504247495
2022-07-26,402,cinch,39171,3507,0,2,15,24,22,25,13,0.08953052002757142,0.0710761640456367,0.1066142460684551,0.074313906876349,0.0316836262719704,0.028522972556275,0.4546351084812623,0.3679169992019154,0.3265582655826558,0.2026627218934911,0.2102272727272727,0.72,0,4.464564783841599,6.851245762624167
2022-07-27,403,motto,38384,3285,0,1,11,36,36,14,1,0.08558253438932889,0.053422756706753,0.1615787850755473,0.0474868948504471,0.0692260252852297,0.0299876657415972,0.3507085020242915,0.4722848129788193,0.1869499241274658,0.2725341426403642,0.0876520955385308,0.6399999999999999,1,4.394627356008055,6.555561285533136
2022-07-28,404,stomp,40650,3490,0,7,26,32,21,11,2,0.08585485854858549,0.1206444650015417,0.0184242984890533,0.0765494912118408,0.0309898242368177,0.011332099907493,0.2348087021755439,0.0725341426403641,0.2237494366831906,0.2034412955465587,0.0728083209509658,0.7999999999999999,0,4.836190276930759,6.936284853810018
2022-07-29,405,upset,37791,3213,0,5,30,38,20,6,1,0.08502024291497975,0.0145698427382053,0.0178075855689176,0.0410884983040394,0.179386370644465,0.0560437866173296,0.075268817204301,0.1144130757800891,0.0799699924981245,0.349294506154308,0.2206373292867982,0.7999999999999999,0,5.180415838825709,7.857588639797009
2022-07-30,406,bluff,37353,3171,0,2,14,42,31,10,1,0.08489277969640993,0.0700740055504162,0.0538852913968547,0.051418439716312,0.0179617637989515,0.0063213074313906,0.5586969883220652,0.2073568673983981,0.2656312226204699,0.2089686098654708,0.0735426008968609,0.72,1,3.81337362774979,5.567584319034324
2022-07-31,407,cramp,39250,3369,1,8,26,33,19,10,2,0.0858343949044586,0.0710761640456367,0.072463768115942,0.095282146160962,0.0309898242368177,0.011332099907493,0.4546351084812623,0.226070226070226,0.2063439065108514,0.2034412955465587,0.0728083209509658,0.7999999999999999,0,4.389335336336137,6.527658099604965
2022-08-01,408,quart,36662,3303,0,5,20,33,27,13,2,0.09009328459985816,0.0060129509713228,0.091504779525131,0.095282146160962,0.0554270736971939,0.0560437866173296,0.6964285714285714,0.4727200318598168,0.2063439065108514,0.1729196729196729,0.2206373292867982,0.7999999999999999,0,4.484370942364504,6.830767360298103
2022-08-02,409,coyly,34909,3380,0,0,4,17,28,35,15,0.09682316881033544,0.0710761640456367,0.1615787850755473,0.0164199814986123,0.0594357076780758,0.1002929386370644,0.4546351084812623,0.4722848129788193,0.1027000964320154,0.22871551468407,0.6272902603664416,0.72,0,4.08481608838833,6.522578194485386
2022-08-03,410,youth,38381,3327,1,5,17,31,29,15,3,0.08668351528099841,0.0139531298180696,0.1615787850755473,0.051418439716312,0.0692260252852297,0.028522972556275,0.0872709739633558,0.4722848129788193,0.2656312226204699,0.2725341426403642,0.2102272727272727,0.7999999999999999,0,4.815574189004463,7.552494626554062
2022-08-04,411,rhyme,37229,3336,0,4,22,39,25,8,1,0.08960756399580971,0.0484119642306506,0.0420906567992599,0.0164199814986123,0.0309898242368177,0.1173296330558125,0.151034151034151,0.3102272727272727,0.1027000964320154,0.2034412955465587,0.2284599219453617,0.7999999999999999,0,4.781293259981765,7.555785446502827
2022-08-05,412,buggy,37350,3428,0,1,9,29,34,22,5,0.09178045515394913,0.0700740055504162,0.091504779525131,0.0280604378661732,0.0326086956521739,0.1002929386370644,0.5586969883220652,0.4727200318598168,0.2214111922141119,0.2572992700729927,0.6272902603664416,0.72,1,3.566450120076344,5.013017344571714
2022-08-06,413,alien,38841,3395,3,17,31,29,15,4,0,0.0874076362606524,0.0568146777674992,0.0538852913968547,0.0810206598828245,0.179386370644465,0.0408572309589885,0.1230383973288814,0.2073568673983981,0.2795956371375366,0.349294506154308,0.1795392953929539,0.7999999999999999,0,5.242145511822248,8.053746910960756
2022-08-07,414,smear,36223,3190,0,2,16,39,29,12,2,0.08806559368357121,0.1206444650015417,0.0144927536231884,0.0679925994449583,0.0827937095282146,0.0518809744064138,0.2348087021755439,0.0951417004048583,0.1323926748724107,0.1792988313856427,0.1618566618566618,0.7999999999999999,0,5.1098922794170365,7.7366981036747795
2022-08-08,415,unfit,35516,3187,0,3,24,38,25,9,1,0.08973420430228629,0.0145698427382053,0.026595744680851,0.0137218624730188,0.0678384212149244,0.0560437866173296,0.075268817204301,0.1168699186991869,0.1596412556053811,0.2341048151104017,0.2206373292867982,0.7999999999999999,0,4.667082320893115,7.29339593044544
2022-08-09,416,patty,36223,3019,0,2,16,39,29,12,1,0.08334483615382492,0.0662195497995683,0.1744526672833795,0.0474868948504471,0.0692260252852297,0.1002929386370644,0.4254581475978207,0.37779632721202,0.1869499241274658,0.2725341426403642,0.6272902603664416,0.72,1,4.066168691721903,5.949428497693824
2022-08-10,417,cling,37654,3312,0,4,20,34,27,13,2,0.08795878259945822,0.0710761640456367,0.0538852913968547,0.0810206598828245,0.0607462226333641,0.0110237434474252,0.4546351084812623,0.2073568673983981,0.2795956371375366,0.2669376693766938,0.0869829683698296,0.7999999999999999,0,4.435699665647771,6.98319181386602
2022-08-11,418,glean,37301,3243,0,6,23,37,24,8,1,0.08694136886410551,0.0491828553808202,0.0538852913968547,0.0679925994449583,0.0827937095282146,0.0408572309589885,0.3880778588807786,0.2073568673983981,0.1323926748724107,0.1792988313856427,0.1795392953929539,0.7999999999999999,0,4.666356325023986,7.4166692076059135
2022-08-12,419,label,34198,3076,0,4,18,32,29,15,2,0.08994678051348032,0.0444804193647856,0.1744526672833795,0.0258248535306814,0.179386370644465,0.0366944187480727,0.1711658261643429,0.37779632721202,0.2059004302397049,0.349294506154308,0.1412043903886087,0.72,0,4.404766130248286,7.006409896012868
2022-08-13,420,hunky,35276,3185,0,1,11,33,25,22,7,0.09028801451411725,0.0376965772432932,0.091504779525131,0.074313906876349,0.0387758248535306,0.1002929386370644,0.2778409090909091,0.4727200318598168,0.3265582655826558,0.33421926910299,0.6272902603664416,0.7999999999999999,0,4.263468437571243,6.351310123738558
2022-08-14,421,khaki,31652,2968,0,2,17,33,28,16,4,0.09376974598761531,0.0289855072463768,0.0420906567992599,0.095282146160962,0.0387758248535306,0.0215849522047486,0.2498338870431893,0.3102272727272727,0.2063439065108514,0.33421926910299,0.074487895716946,0.72,0,4.489858302470564,6.823516478313014
2022-08-15,422,poker,35376,3180,0,4,17,30,27,17,5,0.08989145183175033,0.0662195497995683,0.1615787850755473,0.020968239284613,0.179386370644465,0.0518809744064138,0.4254581475978207,0.4722848129788193,0.1807308970099667,0.349294506154308,0.1618566618566618,0.7999999999999999,0,4.514708836228819,6.999422229992358
2022-08-16,423,gruel,35105,3087,0,3,19,39,29,9,1,0.08793619142572283,0.0491828553808202,0.072463768115942,0.051418439716312,0.179386370644465,0.0366944187480727,0.3880778588807786,0.226070226070226,0.2656312226204699,0.349294506154308,0.1412043903886087,0.7999999999999999,0,4.723707588418869,7.223255583941867
2022-08-17,424,twice,35815,3173,1,6,28,38,21,6,1,0.08859416445623342,0.062827628738822,0.0125655257477644,0.0810206598828245,0.0316836262719704,0.1173296330558125,0.2473444613050076,0.1568816169393647,0.2795956371375366,0.2026627218934911,0.2284599219453617,0.7999999999999999,0,5.047509918106935,7.816085008876603
2022-08-18,425,twang,34938,3172,0,3,22,43,25,7,1,0.09078939836281413,0.062827628738822,0.0125655257477644,0.095282146160962,0.0607462226333641,0.0110237434474252,0.2473444613050076,0.1568816169393647,0.2063439065108514,0.2669376693766938,0.0869829683698296,0.7999999999999999,0,4.819957275129645,7.131281550935061
2022-08-19,426,shrug,33965,2987,0,4,23,36,26,10,1,0.08794347122037391,0.1206444650015417,0.0420906567992599,0.0923527597903176,0.0309127351218008,0.0110237434474252,0.2348087021755439,0.3102272727272727,0.2881192881192881,0.1596973317403424,0.0869829683698296,0.7999999999999999,0,5.146543227886579,7.390657649171795
2022-08-20,427,treat,38245,3249,1,22,32,26,14,5,1,0.08495228134396653,0.062827628738822,0.072463768115942,0.0679925994449583,0.0827937095282146,0.0560437866173296,0.2473444613050076,0.226070226070226,0.1323926748724107,0.1792988313856427,0.2206373292867982,0.72,0,4.705962613582816,7.880238295967203
2022-08-21,428,waste,35617,3186,1,7,19,27,24,17,5,0.08945166633910773,0.0318378045020043,0.1744526672833795,0.0410884983040394,0.0692260252852297,0.1173296330558125,0.397497593840231,0.37779632721202,0.0799699924981245,0.2725341426403642,0.2284599219453617,0.7999999999999999,0,5.021715718737637,7.578472862736179
2022-08-22,429,merit,35888,3123,0,7,33,37,17,5,0,0.08702073116362015,0.053422756706753,0.1255010792476102,0.0923527597903176,0.0678384212149244,0.0560437866173296,0.3507085020242915,0.2443710597418192,0.2881192881192881,0.2341048151104017,0.2206373292867982,0.7999999999999999,0,5.140009727482819,7.775027801494834
2022-08-23,430,woven,33549,2933,0,2,13,32,32,17,3,0.08742436436257414,0.0318378045020043,0.1615787850755473,0.0185013876040703,0.179386370644465,0.0408572309589885,0.397497593840231,0.4722848129788193,0.345821325648415,0.349294506154308,0.1795392953929539,0.7999999999999999,0,4.573111299383732,7.177564562414652
2022-08-24,431,needy,33700,2927,0,2,21,41,26,9,1,0.08685459940652819,0.0250539623805118,0.1255010792476102,0.0679925994449583,0.0363089731729879,0.1002929386370644,0.1100948509485094,0.2443710597418192,0.1323926748724107,0.192009783938035,0.6272902603664416,0.72,1,4.299459253040184,6.586283113821793
2022-08-25,432,clown,36737,3175,1,8,29,36,20,6,1,0.08642512997795139,0.0710761640456367,0.0538852913968547,0.0765494912118408,0.0098674067221708,0.0408572309589885,0.4546351084812623,0.2073568673983981,0.2237494366831906,0.1231953801732435,0.1795392953929539,0.7999999999999999,0,4.620002665088817,7.073360346052016
2022-08-26,433,irony,34716,3046,0,6,29,34,21,8,1,0.08774052310173983,0.0127197039777983,0.072463768115942,0.0765494912118408,0.0607462226333641,0.1002929386370644,0.0438946528332003,0.226070226070226,0.2237494366831906,0.2669376693766938,0.6272902603664416,0.7999999999999999,0,4.734789840476335,7.013847237990383
2022-08-27,434,ruder,31241,2784,0,2,16,33,29,16,4,0.08911366473544381,0.0484119642306506,0.091504779525131,0.0300647548566142,0.179386370644465,0.0518809744064138,0.151034151034151,0.4727200318598168,0.1589889930697105,0.349294506154308,0.1618566618566618,0.72,0,4.152364258085447,6.626943103921099
2022-08-28,435,gauze,30214,2866,0,2,11,24,31,25,8,0.09485668895214139,0.0491828553808202,0.1744526672833795,0.051418439716312,0.0097132284921369,0.1173296330558125,0.3880778588807786,0.37779632721202,0.2656312226204699,0.2903225806451613,0.2284599219453617,0.7999999999999999,0,4.119365589239953,6.147915965947659
2022-08-29,436,chief,34281,3072,1,6,32,38,18,5,0,0.08961232169423296,0.0710761640456367,0.0420906567992599,0.0810206598828245,0.179386370644465,0.0063213074313906,0.4546351084812623,0.3102272727272727,0.2795956371375366,0.349294506154308,0.0735426008968609,0.7999999999999999,0,5.119133479803323,7.804553339510518
2022-08-30,437,onset,33660,3009,0,4,29,40,21,6,1,0.0893939393939394,0.0201973481344434,0.026595744680851,0.0410884983040394,0.179386370644465,0.0560437866173296,0.0590356016223524,0.1168699186991869,0.0799699924981245,0.349294506154308,0.2206373292867982,0.7999999999999999,0,5.721352952031406,8.49018977822734
2022-08-31,438,prize,35343,3166,0,5,12,20,32,26,5,0.08957926604985429,0.0662195497995683,0.072463768115942,0.0810206598828245,0.0097132284921369,0.1173296330558125,0.4254581475978207,0.226070226070226,0.2795956371375366,0.2903225806451613,0.2284599219453617,0.7999999999999999,0,4.098750373479609,6.339536461421307
2022-09-01,439,fungi,31903,2928,0,2,18,41,28,9,1,0.09177820267686425,0.0460992907801418,0.091504779525131,0.074313906876349,0.0326086956521739,0.0215849522047486,0.536322869955157,0.4727200318598168,0.3265582655826558,0.2572992700729927,0.074487895716946,0.7999999999999999,0,4.242145024578339,6.586190641972999
2022-09-02,440,charm,35724,3149,1,12,32,34,16,5,1,0.0881480237375434,0.0710761640456367,0.0420906567992599,0.095282146160962,0.0554270736971939,0.0140302189330866,0.4546351084812623,0.3102272727272727,0.2063439065108514,0.1729196729196729,0.0921052631578947,0.7999999999999999,0,4.698591050041591,7.050279620275653
2022-09-03,441,gully,31191,2877,0,1,9,27,31,25,7,0.09223814561892854,0.0491828553808202,0.091504779525131,0.0653715695343817,0.0594357076780758,0.1002929386370644,0.3880778588807786,0.4727200318598168,0.2515574013645802,0.22871551468407,0.6272902603664416,0.72,1,3.811296477826368,5.580578368277369
2022-09-04,442,inter,32018,2889,0,6,25,36,23,8,1,0.09023049534636766,0.0127197039777983,0.026595744680851,0.0474868948504471,0.179386370644465,0.0518809744064138,0.0438946528332003,0.1168699186991869,0.1869499241274658,0.349294506154308,0.1618566618566618,0.7999999999999999,0,5.017346027080285,7.923397973823376
2022-09-05,443,whoop,32733,2970,0,1,16,47,29,7,1,0.09073412152873248,0.0318378045020043,0.0420906567992599,0.0765494912118408,0.0538082022818378,0.011332099907493,0.397497593840231,0.3102272727272727,0.2237494366831906,0.1572780531771068,0.0728083209509658,0.72,1,4.518371287043442,6.813610524278647
2022-09-06,444,taunt,32734,3022,0,4,19,27,21,16,13,0.09231991201808518,0.062827628738822,0.1744526672833795,0.051418439716312,0.0607462226333641,0.0560437866173296,0.2473444613050076,0.37779632721202,0.2656312226204699,0.2669376693766938,0.2206373292867982,0.72,0,4.50842891743837,6.617886486730804
2022-09-07,445,leery,30992,2873,0,3,17,37,28,12,2,0.09270134228187919,0.0444804193647856,0.1255010792476102,0.0679925994449583,0.0554270736971939,0.1002929386370644,0.1711658261643429,0.2443710597418192,0.1323926748724107,0.1729196729196729,0.6272902603664416,0.72,1,4.409970037529313,7.27262896145391
2022-09-08,446,class,31962,3001,0,4,21,32,22,13,7,0.0938927476378199,0.0710761640456367,0.0538852913968547,0.095282146160962,0.0397779833487511,0.3051187172371261,0.4546351084812623,0.2073568673983981,0.2063439065108514,0.0774193548387096,0.5938484621155289,0.72,1,5.026288439453455,7.820426869167752
2022-09-09,447,theme,32172,2909,0,8,29,40,18,4,0,0.09042024120353102,0.062827628738822,0.0420906567992599,0.0679925994449583,0.0309898242368177,0.1173296330558125,0.2473444613050076,0.3102272727272727,0.1323926748724107,0.2034412955465587,0.2284599219453617,0.72,0,4.843719237286968,7.730968929729969
2022-09-10,448,lofty,29237,2777,0,4,19,34,27,13,3,0.09498238533365257,0.0444804193647856,0.1615787850755473,0.0137218624730188,0.0692260252852297,0.1002929386370644,0.1711658261643429,0.4722848129788193,0.1596412556053811,0.2725341426403642,0.6272902603664416,0.7999999999999999,0,4.736910243805269,6.913582659115075
2022-09-11,449,tibia,27887,2675,0,1,14,40,30,12,2,0.09592283142682971,0.062827628738822,0.1066142460684551,0.0258248535306814,0.0678384212149244,0.0524205982115325,0.2473444613050076,0.3679169992019154,0.2059004302397049,0.2341048151104017,0.1135225375626043,0.72,0,4.603789063787096,6.980635985772929
2022-09-12,450,booze,29147,2883,0,1,7,27,38,23,4,0.09891240951041273,0.0700740055504162,0.1615787850755473,0.0765494912118408,0.0097132284921369,0.1173296330558125,0.5586969883220652,0.4722848129788193,0.2237494366831906,0.2903225806451613,0.2284599219453617,0.72,1,3.966291611517276,5.549410966290779
2022-09-13,451,alpha,29497,2706,0,3,19,40,28,9,1,0.09173814286198596,0.0568146777674992,0.0538852913968547,0.0280604378661732,0.0181159420289855,0.0524205982115325,0.1230383973288814,0.2073568673983981,0.1802872709262011,0.1335227272727272,0.1135225375626043,0.72,0,4.403938621323929,6.793928117249523
2022-09-14,452,thyme,32142,2938,1,5,24,41,23,5,0,0.09140688196129675,0.062827628738822,0.0420906567992599,0.0164199814986123,0.0309898242368177,0.1173296330558125,0.2473444613050076,0.3102272727272727,0.1027000964320154,0.2034412955465587,0.2284599219453617,0.7999999999999999,0,4.962251762878899,7.764308948835276
2022-09-15,453,doubt,33344,3011,1,12,32,34,16,4,0,0.09030110364683301,0.0528060437866173,0.1615787850755473,0.051418439716312,0.0187326549491211,0.0560437866173296,0.2792498980839788,0.4722848129788193,0.2656312226204699,0.1493546404425322,0.2206373292867982,0.7999999999999999,0,4.87614797093914,7.938473517362135
2022-09-16,454,parer,37309,4130,0,0,4,11,15,22,48,0.1106971508215176,0.0662195497995683,0.1744526672833795,0.0923527597903176,0.179386370644465,0.0518809744064138,0.4254581475978207,0.37779632721202,0.2881192881192881,0.349294506154308,0.1618566618566618,0.72,0,4.190039414649145,6.468374971869008
2022-09-17,455,chute,33418,3073,0,11,37,36,12,3,0,0.09195643066610809,0.0710761640456367,0.0420906567992599,0.051418439716312,0.0692260252852297,0.1173296330558125,0.4546351084812623,0.3102272727272727,0.2656312226204699,0.2725341426403642,0.2284599219453617,0.7999999999999999,0,5.058097010241183,7.845866882076787
2022-09-18,456,stick,33102,3038,1,9,36,35,14,4,0,0.09177693190743762,0.1206444650015417,0.0184242984890533,0.0810206598828245,0.0316836262719704,0.0199660807893925,0.2348087021755439,0.0725341426403641,0.2795956371375366,0.2026627218934911,0.1720930232558139,0.7999999999999999,0,4.730678128724181,7.108977885522982
2022-09-19,457,trice,35050,3430,0,5,24,25,18,17,11,0.0978601997146933,0.062827628738822,0.072463768115942,0.0810206598828245,0.0316836262719704,0.1173296330558125,0.2473444613050076,0.226070226070226,0.2795956371375366,0.2026627218934911,0.2284599219453617,0.7999999999999999,0,5.038355313864521,7.902508636982958
2022-09-20,458,alike,31277,2843,0,6,20,33,27,12,2,0.09089746459059372,0.0568146777674992,0.0538852913968547,0.0810206598828245,0.0387758248535306,0.1173296330558125,0.1230383973288814,0.2073568673983981,0.2795956371375366,0.33421926910299,0.2284599219453617,0.7999999999999999,0,4.673788437932768,7.136495444621612
2022-09-21,459,recap,31976,2900,0,5,30,35,21,8,1,0.09069301976482362,0.0484119642306506,0.1255010792476102,0.0302189330866481,0.0827937095282146,0.011332099907493,0.151034151034151,0.2443710597418192,0.1932938856015779,0.1792988313856427,0.0728083209509658,0.7999999999999999,0,4.51726741675326,7.211691372633321
2022-09-22,460,saint,34455,3119,1,14,35,29,15,5,1,0.09052387171673197,0.1206444650015417,0.1744526672833795,0.0810206598828245,0.0607462226333641,0.0560437866173296,0.2348087021755439,0.37779632721202,0.2795956371375366,0.2669376693766938,0.2206373292867982,0.7999999999999999,0,5.075391892555481,7.7283694958808224
2022-09-23,461,glory,31509,2893,0,6,30,39,19,5,0,0.09181503697356311,0.0491828553808202,0.0538852913968547,0.0765494912118408,0.0554270736971939,0.1002929386370644,0.3880778588807786,0.2073568673983981,0.2237494366831906,0.1729196729196729,0.6272902603664416,0.7999999999999999,0,4.62651473628662,7.183842630997884
2022-09-24,462,grate,32777,3077,1,14,29,28,16,8,3,0.0938768038563627,0.0491828553808202,0.072463768115942,0.095282146160962,0.0692260252852297,0.1173296330558125,0.3880778588807786,0.226070226070226,0.2063439065108514,0.2725341426403642,0.2284599219453617,0.7999999999999999,0,4.806796481002512,7.554873743646213
2022-09-25,463,admit,28994,2677,0,10,25,34,22,8,1,0.09232944747189073,0.0568146777674992,0.0064754856614246,0.0393925377736663,0.0678384212149244,0.0560437866173296,0.1230383973288814,0.0342437831227068,0.2586032388663967,0.2341048151104017,0.2206373292867982,0.7999999999999999,0,4.912346743778762,7.276004541711246
2022-09-26,464,brisk,31706,2884,0,5,23,38,24,7,1,0.09096070144452154,0.0700740055504162,0.072463768115942,0.0810206598828245,0.0397779833487511,0.0199660807893925,0.5586969883220652,0.226070226070226,0.2795956371375366,0.0774193548387096,0.1720930232558139,0.7999999999999999,0,4.799113638150719,6.623034393748949
2022-09-27,465,soggy,30985,2888,0,2,18,38,28,11,2,0.09320639018880103,0.1206444650015417,0.1615787850755473,0.0280604378661732,0.0326086956521739,0.1002929386370644,0.2348087021755439,0.4722848129788193,0.2214111922141119,0.2572992700729927,0.6272902603664416,0.72,1,4.241358497682835,5.86032896401874
