GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,img,class,label,LatLon,intercept,predict,imgtrans
{33F41629-668E-4036-B771-5BEF2F40A6D7},2020-08-17 00:00:00, ,Negative ID,Thanks for the submission. That is a female Siricid wood wasp.,2020-08-17,0.7363210295333069,0.3113592654954097,0.4396012730725686,0,0,0.2292603749243143,1.0,0.00015638652800851896,0.5342409662020792
{0F7F394A-0058-4B6C-AE09-C573A23FF18D},2020-08-16 00:00:00,We found this hornet and it didn’t look like anything I’ve seen before. If this isn’t an Asian Hornet let us know.,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great in your garden! ,2020-08-17,0.5032932896313801,0.3489678836409797,0.4334015427425393,0,0,0.17563319413336934,1.0,7.931126095171084e-10,0.14833483782756768
{6A359DE6-5D02-40B4-9320-EFC390F30418},2020-08-15 00:00:00,I have it in a baggie and it is still alive and moving it;s stinger around,Negative ID,"Thanks for the submission. That is a female wood wasp, Siricid family.",2020-08-17,0.3482048079540506,0.1994229152732928,0.4383227317742257,0,0,0.06944001791437383,1.0,9.919493821325062e-15,0.4546573559246161
{DBBB43FD-001D-48AB-8658-D5A7ED7F5850},2020-08-17 00:00:00,This is only the second year that I’ve seen this wasp or bee in my yard. It’s over an inch long.,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great in your garden! ,2020-08-17,0.6082183816727701,0.3012309405895501,0.4364320383254928,0,0,0.1832141951951425,1.0,1.9741958752733538e-07,0.3369699485853824
{CA1D0673-1851-4054-B02E-20FAADAD2345},2020-08-17 00:00:00,"There were two flying in the flowers by the boat launch. Sorry that the video isn’t great, but I was trying to stay away from them but get close enough to record.",Negative ID,Thanks for the submission. That is the Golden digger wasp. Super pollinators! ,2020-08-17,0.6177847740320713,0.3215713880481645,0.4316885286990094,0,0,0.1986619073005148,1.0,2.587861515793096e-07,0.041707197236843595
{E2811A80-AA8E-4196-B42E-376B38C50466},2020-08-16 00:00:00,"Insect was over 2"" long, had a long ""stinger,"" found on the snow on the approach to Unicorn Peak near Mt. Rainier.  In retrospect, it appears likely to be a Pigeon Tremex Horntail.",Negative ID,Thanks for the submission. That is a horntail sawfly. She uses her ovipositor to lay eggs inside wood.,2020-08-17,0.3097914303275298,0.3711901347788864,0.4384169823909691,0,0,0.1149915227766198,1.0,1.5955954738308862e-13,0.460524045065623
{054CA377-72E3-4E41-820D-FF7599563E23},2020-08-17 00:00:00,Seen on my mint plant this morning in West Seattle.,Negative ID,Thanks for the submission. That is the Golden digger wasp. ,2020-08-17,0.5079852142541295,0.2861948581555666,0.4316171091564483,0,0,0.1453827563385857,1.0,8.033186929358597e-10,0.037261642721908454
{DCB42E56-AA56-4934-B078-D2F4E9343F07},2020-08-17 00:00:00,"Almost 2"" long. Flying around checking us and dogs out. Stinger is over 1/4"" long",Negative ID,Thanks for the submission. That is a Siricid horntail sawfly. Please don't kill them.,2020-08-17,0.4463487066167567,0.1907498588191825,0.432837066995049,0,0,0.08514095277127104,1.0,7.728037852291394e-12,0.11319868856311072
{CC4CFC1F-352E-49C3-9F37-889386EDCCDD},2020-08-17 00:00:00,What is this,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-17,0.1108440709824191,0.2449437749018224,0.4358250722991071,0,0,0.027150565171919286,1.0,1.194709913467948e-20,0.2991889650863363
{0A9CFD94-1FD8-473C-8101-E042DDE226AE},2020-08-17 00:00:00,This one is only an inch long but not sure if it’s a baby,Negative ID,Thanks for the submission. That is a fly that mimics bees!,2020-08-17,0.4693503706906208,0.3270719748919332,0.432040818035948,0,0,0.15351135265804225,1.0,1.2978718997443825e-10,0.0636356694200771
{C5709135-AFED-4DDF-9616-560CEAB24E65},2020-08-17 00:00:00,found in my garden this afternoon,Negative ID,Thanks for the submission. That is a Siricid horntail sawfly.,2020-08-17,0.1661415780741321,0.2219748919348656,0.4390382320730237,0,0,0.03687925883889351,1.0,1.141215816079313e-19,0.49919412372926447
{1D1A0746-7AB2-4D56-956C-199CB2755CF8},2020-08-17 00:00:00,Not sure what we saw but it was big. Didn't seem like a bird. Three pics include info on where it was taken. Hope it isn't one!,Negative ID,Thanks for the submission. It is not possible to identify that insect. Whatcom county is the only Positive county as of now.,2020-08-17,0.4416250032333048,0.1400488993101013,0.4361126081519941,0,0,0.061849095610644264,1.0,2.898461528698361e-12,0.3170868157749414
{487C21E9-4ED2-4E9D-8907-8F4A1B728333},2020-08-17 00:00:00,We noticed this wasp several time today.  It was large and we have never seen this type of wasp before. Please advise.,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-08-17,0.4266756829662149,0.2221532872359524,0.4407292151606347,1,0,0.0947874055545897,1.0,3.107682336413529e-12,0.6044504335603466
{7C64F719-C3F1-44AB-95F5-DBA54FC8FF73},2020-08-17 00:00:00,It was flying and then landed next to the mailbox for 109 Barbara Ln Everett 98203,Negative ID,Thanks for the submission. That looks like a bumble bee.,2020-08-17,0.6005594539965491,0.3029189947405267,0.4376032656594038,0,0,0.18192086608655422,1.0,1.2799609239874726e-07,0.4098737333978809
{E9C14036-DE2C-43AB-8BF8-E15D7C6F1B35},2020-08-17 00:00:00,Found this Asian hornet in a bucket filled with water. It was dead when I found it.,Negative ID,Thanks for the submission. That is a Carrion beetle from the Nicrophorus family.,2020-08-18,0.576746815657322,0.3180923543755657,0.4314907196179513,0,0,0.18345875247104795,1.0,3.195522796287725e-08,0.02939444610657149
{52ECCD0D-626A-421D-98FA-E393988FDA9D},2020-08-17 00:00:00,Mid morning it just landed on our patio over looking the Ballard Locks. It was very lethargic and didn't move. We pushed it on the pool patio. It didn't move.,Negative ID,Thanks for the submission. That is a Lion longhorn beetle.  ,2020-08-18,0.5359079056441787,0.2813008934078316,0.4366149915567465,0,0,0.15075137264202737,1.0,3.90855901997125e-09,0.34835798796585915
{FD8BBC7B-46F2-4021-8026-8373C83C9EAF},2020-08-01 00:00:00,I may have spotted on on the Whitehorse trail in Arlington,Negative ID,Thanks for the submission. That is the Golden digger wasp.,2020-08-18,0.6686327619315083,0.3162082085260207,0.4332028178107018,0,0,0.21142716781216755,1.0,3.944783264441429e-06,0.13596507898734275
{35264281-4611-4DCB-8C4C-93AE0E513D69},2020-08-18 00:00:00,"Initially saw yesterday, so has baked in the sun a bit.  Found on the driveway.",Negative ID,Thanks for the submission. That is a female Siricid horntail wasp.,2020-08-18,0.426070162083996,0.264217493929874,0.4325060928963678,0,0,0.11257519046412864,1.0,5.618192919906802e-12,0.09259699684183778
{A3C5CE1D-F529-4741-8E1F-206222BA39F1},2020-08-16 00:00:00,It didn’t have the striped markings but was huge enough that my son called my attention to it from outside.,Negative ID,Thanks for the submission. That is a Golden digger wasp. ,2020-08-18,0.5541171355265607,0.2908072419904268,0.4334343134350683,0,0,0.16114127592211466,1.0,1.0751996380094873e-08,0.1503746702726598
{0907B390-716B-467E-BE13-A358C15587F9},2020-08-18 00:00:00,"North Kitsap  County, Kingston. I have the specimen trapped now its alive. Its got a huge stinger on him.",Negative ID,Thanks for the submission. That is a Siricid horntail sawfly.,2020-08-18,0.5715240132879555,0.2581879669701942,0.4332332898717722,0,0,0.1475606230654635,1.0,3.4255139540061754e-08,0.13786183166613294
{FA03EC00-56A0-4173-846E-C554530B4155},2020-08-18 00:00:00,not sure what the neck this is but thought we would report and find out.,Negative ID,Thanks for the submission. That is a Siricid horntail wasp.,2020-08-18,0.5861141596550157,0.357202694016276,0.43482782579474,0,0,0.20936155682985733,1.0,3.838002123947721e-08,0.2371147268454758
{7D589A11-FE01-4281-AA55-C295D73CA4F4},2020-08-18 00:00:00,Large hornet with yellow wings. Had previously seen a similar looking hornet a few weeks ago that definitely had a yellow face.,Negative ID,Thanks for the submission. That is a Siricid horntail sawfly.,2020-08-18,0.5028422283069934,0.3023260353043124,0.4389666674880465,0,0,0.15202229726763922,1.0,6.415166445719563e-10,0.49473954095757317
{2950B800-7E33-43A9-AFF6-B183CE2AC521},2020-08-18 00:00:00,Almost hit my head,Negative ID,Thanks for the submission. That is a Siricid horntail sawfly.,2020-08-18,0.527466087258565,0.5034907445238773,0.4348127573161749,0,0,0.26557429298491136,1.0,2.742402150791941e-09,0.23617677988423785
{7ECCBE46-5A3F-4F3F-B472-8CC1D8D292EF},2020-08-17 00:00:00,Observed large insect that appears to be a murder hornet while camping at deception pass. This is the second day in a row of seeing this insect at the campsite. We camp there every year and have never seen anything like it. It appeared to be nearly 2 inc,Negative ID,Thanks for the submission. That is a female Siricid horntail.,2020-08-18,0.7170167873151004,0.2471221233595065,0.4401313790704201,1,0,0.17719071096571928,1.0,0.00030693015584430303,0.5672377487021373
{2DFE02EE-A81C-4E74-9E85-1B8593825F19},2020-08-15 00:00:00,Found dead on the walkway by the house. Looked about 1.5 inches long.,Negative ID,"Thanks for the submission. That is a clear wing moth, possibly Pennisetia.",2020-08-18,0.4243287352669096,0.4576412003362311,0.4329268004231582,0,0,0.19419031174470336,1.0,9.709755572942433e-11,0.1187842024458135
{F1D18431-C63A-4F91-899F-CE2E523927CA},2020-08-17 00:00:00,"Driving down road from Hurricane Ridge to Port Angeles, this insect flew into our car, landing in the driver’s seat. After pulling over & brushing the stunned insect out of the car & into the road, I was only able to grab a quick photo of the underside",Negative ID,"Thanks for the submission. That is a fly, possibly a Robber fly.",2020-08-18,0.6176886987090191,0.152779765730926,0.43214975270964,0,0,0.09437033468340447,1.0,2.0429006541017943e-06,0.07041637695611284
{5EF17A77-96D2-4BAB-91E2-3BCBAE347700},2020-08-18 00:00:00,Found it on the mill site of Belco Forest Products at 1890 E Johns Prairie Rd on the ground and put it in a plastic bag.,Negative ID,"Thanks for the submission. That is a clearwing moth that mimics hornets, from the Sesiid family.",2020-08-18,0.4336177409242692,0.1911761338055848,0.4326607042265339,0,0,0.08289736325941349,1.0,3.1827649279630685e-12,0.102220876696455
{01AE9539-FD83-40EF-B23B-257F69690687},2020-08-17 00:00:00, ,Negative ID,Thanks for the submission. That is a Lion longhorn beetle!  ,2020-08-18,0.2405723625784141,0.0658463432216288,0.4319431919034824,0,0,0.015840810355976384,1.0,2.3499940478938263e-20,0.05755886917192772
{36A6CABE-2204-451B-A81D-81B29B9C638E},2020-08-18 00:00:00,Could be a paper wasp? Please donot make info public,Negative ID,"Thanks for the submission. Yes, that is a Polistes wasp. Your info is private.",2020-08-18,0.6121444135278986,0.3226846996426878,0.4389301209852621,0,0,0.19752963621719924,1.0,1.9107351752855065e-07,0.492464680819405
{4E36F790-92FE-462E-9356-945444AE8ACD},2020-08-17 00:00:00,Caught inside the house,Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-08-18,0.5296371432125877,0.2815839056469734,0.4391680643934593,0,0,0.14913729536150583,1.0,2.7298326140338068e-09,0.5072756184798484
{EF96CDC1-7424-4135-9FBA-E896FB6D6553},2020-08-18 00:00:00,"clear and warm humid day,  at 0930 I saw it fly and land on the play set in my back yard.",Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-08-18,0.5740806022691021,0.9311588017457,0.4383516883964601,0,0,0.5345602057143468,1.0,6.778427932986839e-10,0.456459779156342
{03831E51-5355-488C-A085-87FF05CDB0BC},2020-08-11 00:00:00,Was caught in a spider web at my house. I have it in a pill bottle.,Negative ID,"Thanks for the submission. That is a horntail sawfly, from the Siricid family.",2020-08-18,0.4700204344821728,0.3112679208554658,0.4396695719328757,0,0,0.1463022834008486,1.0,1.1691035907451263e-10,0.5384922718799812
{A4FAEE88-4500-40ED-A8A0-BD5B14E10313},2020-08-15 00:00:00,"Large approximately 1 1/2 to 2 inches long. Yellow  and black, big stinger.",Negative ID,"Thanks for the submission. That is a female horntail sawfly, from the Siricid family. Not necessary to kill them, scary as they look.",2020-08-18,0.4965079083539956,0.195386965562288,0.4359975490382781,0,0,0.09701117359096578,1.0,2.668146591911129e-10,0.30992488860316103
{CC3A565D-BC2A-4887-89E5-89212F97782A},2020-08-18 00:00:00, ,Negative ID,Thanks for the submission. That looks like the Golden digger wasp. Not necessary to kill them.,2020-08-18,0.5295393434606575,0.2872334805430707,0.4406434910681329,1,0,0.15210142870669718,1.0,2.718977839133977e-09,0.5991144833036797
{891DDF81-F4C4-4EB2-A1EB-55EB9FA36CC5},2020-08-17 00:00:00,Second time we have seen these. May be too wasp-like to be a murder hornet?,Negative ID,Thanks for the submission. That is a Golden digger wasp. Great for pollinating!,2020-08-18,0.6462866271772453,0.1517904590393452,0.432219117822296,0,0,0.09810014381022422,1.0,1.8016123534077023e-05,0.07473405218461039
{9147FA1C-B0D9-4799-B621-22BCF3361F94},2020-08-18 00:00:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly.,2020-08-18,0.7475968236020122,0.2140375371819525,0.436139360246926,0,0,0.16001378292882526,1.0,0.005647480844466378,0.31875201681297327
{29FD48B0-12DA-46B2-B556-7A09363DFD35},2020-08-18 00:00:00,found in my backyard on mint plant flowers.,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-18,0.7962988829396094,0.2686651451234705,0.436577648268724,0,0,0.21393775494662762,1.0,0.01841404074582801,0.34603353142752513
{9374BE37-2C5D-48D4-9C6D-29CCD9321651},2020-08-18 00:00:00,"This is probably nothing, but noted this wasp-like insect due to the unusually loud buzzing.   I did not note a striped appearance on the body due to the wings being folded over its back, but it seemed to have barred legs and prominent ?antenna(e).  Thou",Negative ID,Thanks for the submission. That is a horntail sawfly.,2020-08-18,0.4028800425687579,0.2971314920405232,0.4313222033564853,0,0,0.11970834816180453,1.0,2.5730505281942574e-12,0.01890504502480016
{D5B84465-404E-4E00-8C23-4C18083B5880},2020-08-18 00:00:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-08-18,0.5583469132107266,0.3187086053937565,0.4347730486794601,0,0,0.17794996603529947,1.0,1.2243512025844784e-08,0.2337050907232718
{615605D2-E882-4991-A929-872401DDFD7C},2020-08-18 00:00:00,Was caught in a spider web and my husband hit it with a fly swatter.  Is approx 2.25 inches from tip of stinger to tip of 'antlers'.  Photo attached.  We will save specimen until determined it's not needed.,Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-08-18,0.2403486795185886,0.0688398970486043,0.4357508111405585,0,0,0.01654557835382763,1.0,2.6088230985965472e-20,0.2945665323903074
{31523965-94C8-433D-8833-EAE850552038},2020-08-01 00:00:00,We have seen (3) total since the first sighting in our backyard.,Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-08-18,0.3032026339419338,0.9599033464408122,0.4325970007486048,0,0,0.29104522297053087,1.0,2.4596559814954138e-05,0.0982556134958057
{DCC97434-A192-4F5B-88F0-4F03B3D7663D},2020-08-17 00:00:00,I don’t know if this is one or not but see photos attached.,Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-08-18,0.6883282031574287,0.2620029719538122,0.4368336733941634,0,0,0.18034403490687376,1.0,3.7057982856554154e-05,0.36196997699296674
{81713050-BF3F-464A-9AB0-0E352CCEDC9F},2020-08-18 00:00:00, ,Negative ID,Thanks for the submission. That is a horntail sawfly wasp. Okay to release!,2020-08-18,0.5243966038605029,0.3253010339380472,0.4370373989416492,0,0,0.17058675742942217,1.0,2.11470315693899e-09,0.37465100231118564
{5A3BDE2B-C2E2-4388-A73E-AD9D5CB61057},2020-08-18 00:00:00, ,Negative ID,"Thanks for the submission. That is a Carrion beetle, possibly from the Nicrophorus genus.",2020-08-18,0.5823423410107377,0.3354504383762,0.4326070935738357,0,0,0.1953469935770745,1.0,3.7703956294920505e-08,0.09888384777405358
{878C4256-9F87-4946-B90D-64A1DF49C1BC},2020-08-17 00:00:00, ,Negative ID,Thanks for the submission. That is the Golden digger wasp.,2020-08-18,0.5378274413293871,0.292741093897605,0.4335716361118497,0,0,0.15744419350291475,1.0,4.318121723293399e-09,0.15892240698276372
{D058D0D0-6476-44CF-93CC-8EE7B43E9D20},2020-08-18 00:00:00,"The cat caught this. I doon't think it's an asian hornet but it's a good 2"" long and  and I've not seen one like it in 75 years in Western Washington",Negative ID,Thanks for the submission. That is a horntail sawfly wasp.,2020-08-18,0.7945670636548284,0.2161177747300658,0.4335612531732768,0,0,0.17172006567088408,1.0,0.10815316201979906,0.1582761144163926
{FBC35B81-E285-4009-BB66-D1A608784454},2020-08-18 00:00:00,"outside office on a rhody leaf; eating a grasshopper.  Not sure if it is a murder hornet, but wanted to report just in case",Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-18,0.6103588906010016,0.3069204625005521,0.4338836145553741,0,0,0.18733163299458327,1.0,2.0808153939425757e-07,0.17834170215656686
{36B9A3AA-CF80-413D-BB08-769853A849AA},2020-08-18 00:00:00,Can you identify for me? It was in some basil in my yard along with many bees.  Doesn't quite match any of the wasps /hornet photos I see here.  I have more photos.,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-18,0.5209832200753084,0.3178434337256894,0.4392002945161,0,0,0.16559109558220253,1.0,1.757114385578218e-09,0.5092818028109737
{A820F78E-E5E8-4042-B4B9-4DE1511573B6},2020-08-18 00:00:00,"Looks more like a wasp to me, but I’ve never seen one with distinct orange legs and half orange half black abdomen . See attached pictures",Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.5776065666251576,0.9316783731805908,0.4386164800467498,0,0,0.5381435463317534,1.0,5.964579414104331e-10,0.4729419025955258
{E435536E-F71E-4F81-82DB-D8EAE21B75A4},2020-08-19 00:00:00,This is the second time I've seen one in this particular spot on our property. It is disturbingly large.,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.4168163840450914,0.46771279267369,0.44021028420829,1,0,0.19495035501387897,1.0,8.991671736033939e-11,0.5721492488228347
{B7BCBA9E-C782-4489-8801-38C6043A4404},2020-08-19 00:00:00,"I saw this on a car I was working on in Lynnwood. Coincidentally,  my neighbor in Mukilteo called this evening asking if I knew anything about these same insects that were crawling around in his yard.",Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-08-19,0.5689787562679925,0.2894573712001527,0.4322439880360039,0,0,0.1646950950580655,1.0,2.4853639461778106e-08,0.07628211433779361
{AC1DB08F-DD01-423C-9E23-72BBC470E25E},2020-08-19 00:00:00,Semi aggressive. It at least seemed very interested in us. Caught it in a jar.,Negative ID,Thanks for the submission. That is a horntail sawfly.,2020-08-19,0.5207735787934654,0.2923798791960629,0.4378987172575377,0,0,0.15226371605613476,1.0,1.6714807759967453e-09,0.42826430464670967
{56399971-7B6F-4A01-BF7D-AE55FA97FDC4},2020-08-19 00:00:00,Hello. I’ve never seen something this big. Or that looks like this. Is this maybe a Giant Hornet? There’s quite afew. I’m in Puyallup Wa. Will you please reply back.,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.4092047549894501,0.2927159806276496,0.4320572434337122,0,0,0.11978077113423397,1.0,3.3736242416692625e-12,0.06465807867350712
{76431092-03D0-43AD-A470-7E84A0B6EBF0},2020-08-06 00:00:00,"We were RVing at Sun Lakes Resort, Coulee City, WA - site 213 - saw this one 8/5 and again 8/6.",Negative ID,Thanks for the submission. That is a Cicada killer.,2020-08-19,0.5186830783026196,0.6717853062647852,0.4358662217445013,0,0,0.34844367061188686,1.0,2.980726736551969e-09,0.3017503382931533
{FA9A0E31-DB84-4EFF-97E9-06C972CB7EB4},2020-08-19 00:00:00,Chased me multiple times,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-08-19,0.489400551570894,0.3063034307589413,0.4383892269227714,0,0,0.149905067961483,1.0,3.1684600425433497e-10,0.4587963884252166
{6D2A2B90-1994-4B92-AD85-96383644D05A},2020-08-19 00:00:00,Seen on a bush in our neighborhood,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.5271850053518876,0.2853611756653718,0.4343570648001597,0,0,0.15043813292036998,1.0,2.3780868086231815e-09,0.2078119115394159
{05B7819C-9F7F-42EE-B2C8-AFEA5F79A520},2020-07-14 00:00:00,"It is my Mom,  She is 95.  She took the photo.",Negative ID,Thanks for the submission. That is a June bug beetle.,2020-08-19,0.5606283326127691,0.3136486067990602,0.437641248752156,0,0,0.17584029545607516,1.0,1.4075229839869565e-08,0.4122380149855331
{269142EE-045A-48F1-BD7B-D375B6ABD69E},2020-08-15 00:00:00,"I dont believe this was an asian giant hornet as the face didn't match but it was 1.25-1.5"" long and body segments 3-4x larger in diameter than a yellow jacket. Found in my garage and was unphased by WHY Spray. Biggest wasp I have ever seen outside of a",Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-08-19,0.4376447750420953,0.2697184711353528,0.4336725356472767,0,0,0.11804087962472935,1.0,1.206605261950108e-11,0.1652029622647941
{B8FFFB53-4CEA-4113-AB27-54DBB24ECC2A},2020-07-25 00:00:00,"Not sure if this qualifies, but this one and several others were seen in Odessa, Wa.",Negative ID,Thanks for the submission. That is a Cicada killer.,2020-08-19,0.453662009476969,0.7633810789077182,0.4367568805277948,0,0,0.3463169942539721,1.0,7.403467266662992e-09,0.35718995654537733
{C9C83B53-2616-49AD-9C50-A1CC3AA17766},2020-08-19 00:00:00,Here are some pictures.  This guy is huge!,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.3721056385129023,0.2316349129103004,0.436793418185239,0,0,0.08619265717036784,1.0,1.0702414866400713e-13,0.3594642660997548
{18DD68BF-26FB-43DB-A421-8AA76FB2A81A},2020-08-19 00:00:00,"Not sure if it's a Asian hornet, it was much larger than most and I've never seen one that looks like this before",Negative ID,Thanks for the submission. That is the Golden digger wasp.,2020-08-19,0.5083091605357061,0.2905650876101792,0.4403764383759294,1,0,0.14769689576411407,1.0,8.300888431245222e-10,0.5824916198831415
{523A50D3-AEC7-4A39-9E8D-712A0705719C},2020-08-19 00:00:00,Like to land and hangout on a mint plant.,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.4411367435146089,0.2683391930963222,0.4374185111131375,0,0,0.1183742777998494,1.0,1.456052365655317e-11,0.3983735700272482
{0EEB3F5A-FA1B-4816-B08B-7699238D1368},2020-08-19 00:00:00,Hornet flew towards my face and swatted it down and put it in a container,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-08-19,0.4116379241325206,0.3131849872091463,0.4363386935860904,0,0,0.12891881800424299,1.0,5.4788720025937185e-12,0.33115964635135814
{ABAB11B6-031D-4D40-BC96-51C3D8FFD88F},2020-08-15 00:00:00, ,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.5370699243591588,0.2808707148043383,0.4325952004827588,0,0,0.15084721355466882,1.0,4.178840604630177e-09,0.09814355481168635
{9B299E95-3C73-4E95-83AD-8D1C4E1DD3EA},2020-08-19 00:00:00,Pic enclosed,Negative ID,Thanks for the submission. That is a fly that mimics bees! Notice its eyes.,2020-08-19,0.6486623974734655,0.1892076698268616,0.4380060704464699,0,0,0.12273190073025994,1.0,1.1552857335152834e-05,0.4349465716654558
{27E361DC-8CC9-4BC3-BF0D-57852C602F46},2020-08-19 00:00:00, ,Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.586652674158077,0.3626308037027107,0.4401764962808365,1,0,0.21273833072428794,1.0,3.7710458238417056e-08,0.5700460979476705
{34328153-0AB3-45D0-A52F-7D9B44E18147},2020-08-19 00:00:00,"I sent an earlier notification, but don’t believe my video loaded. Will attach a photo to this one. I have one alive in a container.",Negative ID,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,0.658178288701418,0.2890854866118946,0.4315690487290865,0,0,0.19026979086663348,1.0,3.724968508458907e-06,0.03427009107951326
{AAB91F7F-A80A-4037-A301-0B9996B7C276},2020-08-19 00:00:00, ,Negative ID,Thanks for the submission. That is a female horntail sawfly.,2020-08-19,0.2855730585086397,0.2138839949096823,0.4397615623852231,0,0,0.06107950659240429,1.0,2.1980984991240848e-16,0.5442182756612853
{636FA236-524A-4A80-863F-9D758A2DBA5E},2020-08-19 00:00:00, ,Negative ID,Thanks for the submission. That is the Golden digger wasp.,2020-08-19,0.6620998863108678,0.2642699325194719,0.4311646358621548,0,0,0.17497309227652305,1.0,7.364554641363831e-06,0.009097156865499357
{72A21641-E553-4232-9AC7-E3586C59111A},2020-08-19 00:00:00,Found dead and half eaten by ants,Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-08-19,0.8947324856533687,0.2477023309798854,0.4362231492388258,0,0,0.22162732229976628,1.0,0.9488689594975339,0.3239675155110122
{78CE8364-96A9-4638-B8A1-C1B8A21101B0},2020-08-19 00:00:00,"I went for a walk this morning while it was still dark. While approaching a lit streetlamp, I saw a large insect crawling on the ground in front of me. It crawled over onto the dirt and stopped. I leaned over and took a picture of it, and then stepped on",Negative ID,Thanks for the submission. That is a Jerusalem cricket.,2020-08-19,0.1845929670400043,0.6875085554274608,0.4359395995278925,0,0,0.12690924411174223,1.0,3.755808887149413e-09,0.3063177847448247
{0CD40A4D-830C-4BA7-AFED-6C57B368133C},2020-08-19 00:00:00, ,Negative ID,Thanks for the submission. That is a bald faced hornet.,2020-08-19,0.0598684753462106,0.2790802557649899,0.4334023461030735,0,0,0.016708109411880445,1.0,4.910811062923309e-21,0.14838484351119283
{4D6BABBB-AC7D-4EED-8FF4-A09DDA98585A},2020-08-19 00:00:00,"This was from Sammamish, WA. near sunny hills elementary school. It was flying past me and landed in the grass. I stepped on it and took some photos",Negative ID,Thanks for the submission. That is the beneficial Golden digger wasp.,2020-08-19,0.5152719116402644,0.329213759469524,0.4349206036757377,0,0,0.16963460318013984,1.0,1.3401354332957738e-09,0.24288974462023233
{1EEA192B-5A08-40E6-9F7C-7316CD4ED34F},2020-08-19 00:00:00, ,Negative ID,Thanks for the submission. That looks like a Tremex horntail sawfly.,2020-08-19,0.0,0.2693502299230451,0.4386797605186402,0,0,0.0,1.0,7.489691352676088e-23,0.47688083551824645
{DCFDB165-1434-4473-BC96-C3E76B87944B},2020-08-20 00:00:00,in lawn,Negative ID,Thanks for the submission. That is the Golden digger wasp.,2020-08-20,0.5529479727490959,0.9316853996913564,0.4323612328700589,0,0,0.5151735529992667,1.0,1.4272123272468178e-09,0.08358009305195269
{53E596D4-5F04-4B4B-A078-2E4C91CFFCFB},2020-08-20 00:00:00,This first landed on my husband's stomach while he was working out in the hard. He brushed it off with his hand and it flew over to our fence. We then got a mason jar and captured the bug due to it's very large size.,Negative ID,Thanks for the submission. That beauty is a harmless clearwing moth. It mimics hornets with its coloring. Great find!,2020-08-20,0.5779391350511117,0.2952033654384149,0.4369915988839686,0,0,0.17060957768565477,1.0,3.9551750357487386e-08,0.3718001488065987
{236D5CDC-56EA-49AC-908E-18E24F7A5C9D},2020-08-20 00:00:00,We reported sighting last week and still seeing them. There is a hole in the ground that they are coming in and out of,Negative ID,"Thanks for submitting. That is a hole of ground dwellers. Asian giant hornets build nests inside cavities of trees or rocks. Also, your county is Negative for them.",2020-08-20,0.5372950855008789,0.2931846749197827,0.4366923047361837,0,0,0.15752668497857203,1.0,4.1906117168373155e-09,0.35317039562888675
{5DFC4F38-5067-484D-8077-31221623D630},2020-08-20 00:00:00, ,Negative ID,"Thanks for the submission. The photo is a little hard to see, but it looks like either a hover fly, Temnostoma, or a robber fly, Callinicus.",2020-08-20,0.5999960584482847,0.937271735990572,0.4368291284717309,0,0,0.5623593472893246,1.0,2.557676440479003e-10,0.36168707542687784
{86FA6950-F968-45A2-B27A-814723EDC93F},2020-08-18 00:00:00,I am not a 100% sure but I wanted to make sure and report it just in case,Negative ID,Thanks for submitting. That is a fly that mimics bees. Note the large eyes.,2020-08-20,0.5809854618328454,0.3295999573204521,0.432515227197898,0,0,0.191492783423909,1.0,3.6735697565750264e-08,0.09316556720720255
